validTime,primary,primaryUnits,secondary,secondaryUnits,generatedTime
2025-04-14T00:30:00Z,4.69,ft,0.0311,kcfs,2025-04-14T00:54:35Z
2025-04-14T01:00:00Z,4.69,ft,0.0311,kcfs,2025-04-14T01:54:38Z
2025-04-14T01:30:00Z,4.68,ft,0.0305,kcfs,2025-04-14T01:54:38Z
2025-04-14T02:00:00Z,4.69,ft,0.0311,kcfs,2025-04-14T02:54:35Z
2025-04-14T02:30:00Z,4.68,ft,0.0305,kcfs,2025-04-14T02:54:35Z
2025-04-14T03:00:00Z,4.68,ft,0.0305,kcfs,2025-04-14T03:54:39Z
2025-04-14T03:30:00Z,4.68,ft,0.0305,kcfs,2025-04-14T03:54:39Z
2025-04-14T04:00:00Z,4.68,ft,0.0305,kcfs,2025-04-14T04:54:38Z
2025-04-14T04:30:00Z,4.68,ft,0.0305,kcfs,2025-04-14T04:54:38Z
2025-04-14T05:00:00Z,4.67,ft,0.03,kcfs,2025-04-14T05:54:41Z
2025-04-14T05:30:00Z,4.67,ft,0.03,kcfs,2025-04-14T05:54:41Z
2025-04-14T06:00:00Z,4.67,ft,0.03,kcfs,2025-04-14T06:54:39Z
2025-04-14T06:30:00Z,4.67,ft,0.03,kcfs,2025-04-14T06:54:39Z
2025-04-14T07:00:00Z,4.67,ft,0.03,kcfs,2025-04-14T07:54:37Z
2025-04-14T07:30:00Z,4.67,ft,0.03,kcfs,2025-04-14T07:54:37Z
2025-04-14T08:00:00Z,4.67,ft,0.03,kcfs,2025-04-14T08:54:38Z
2025-04-14T08:30:00Z,4.67,ft,0.03,kcfs,2025-04-14T08:54:38Z
2025-04-14T09:00:00Z,4.67,ft,0.03,kcfs,2025-04-14T09:54:40Z
2025-04-14T09:30:00Z,4.67,ft,0.03,kcfs,2025-04-14T09:54:40Z
2025-04-14T10:00:00Z,4.68,ft,0.0305,kcfs,2025-04-14T10:54:37Z
2025-04-14T10:30:00Z,4.67,ft,0.03,kcfs,2025-04-14T10:54:37Z
2025-04-14T11:00:00Z,4.68,ft,0.0305,kcfs,2025-04-14T11:54:36Z
2025-04-14T11:30:00Z,4.67,ft,0.03,kcfs,2025-04-14T11:54:36Z
2025-04-14T12:00:00Z,4.68,ft,0.0305,kcfs,2025-04-14T12:54:37Z
2025-04-14T12:30:00Z,4.68,ft,0.0305,kcfs,2025-04-14T12:54:37Z
2025-04-14T13:00:00Z,4.68,ft,0.0305,kcfs,2025-04-14T13:54:37Z
2025-04-14T13:30:00Z,4.68,ft,0.0305,kcfs,2025-04-14T13:54:37Z
2025-04-14T14:00:00Z,4.68,ft,0.0305,kcfs,2025-04-14T15:24:41Z
2025-04-14T14:30:00Z,4.68,ft,0.0305,kcfs,2025-04-14T15:24:41Z
2025-04-14T15:00:00Z,4.68,ft,0.0305,kcfs,2025-04-14T15:54:38Z
2025-04-14T15:30:00Z,4.69,ft,0.0311,kcfs,2025-04-14T15:54:38Z
2025-04-14T16:00:00Z,4.68,ft,0.0305,kcfs,2025-04-14T16:54:39Z
2025-04-14T16:30:00Z,4.69,ft,0.0311,kcfs,2025-04-14T16:54:39Z
2025-04-14T17:00:00Z,4.69,ft,0.0311,kcfs,2025-04-14T17:54:38Z
2025-04-14T17:30:00Z,4.69,ft,0.0311,kcfs,2025-04-14T17:54:38Z
2025-04-14T18:00:00Z,4.68,ft,0.0305,kcfs,2025-04-14T18:54:38Z
2025-04-14T18:30:00Z,4.68,ft,0.0305,kcfs,2025-04-14T18:54:38Z
2025-04-14T19:00:00Z,4.68,ft,0.0305,kcfs,2025-04-14T19:54:36Z
2025-04-14T19:30:00Z,4.68,ft,0.0305,kcfs,2025-04-14T19:54:36Z
2025-04-14T20:00:00Z,4.67,ft,0.03,kcfs,2025-04-14T20:54:37Z
2025-04-14T20:30:00Z,4.67,ft,0.03,kcfs,2025-04-14T20:54:37Z
2025-04-14T21:00:00Z,4.67,ft,0.03,kcfs,2025-04-14T21:54:37Z
2025-04-14T21:30:00Z,4.67,ft,0.03,kcfs,2025-04-14T21:54:37Z
2025-04-14T22:00:00Z,4.66,ft,0.0295,kcfs,2025-04-14T22:54:37Z
2025-04-14T22:30:00Z,4.65,ft,0.029,kcfs,2025-04-14T22:54:37Z
2025-04-14T23:00:00Z,4.65,ft,0.029,kcfs,2025-04-14T23:54:37Z
2025-04-14T23:30:00Z,4.65,ft,0.029,kcfs,2025-04-14T23:54:37Z
2025-04-15T00:00:00Z,4.64,ft,0.0285,kcfs,2025-04-15T00:54:36Z
2025-04-15T00:30:00Z,4.64,ft,0.0285,kcfs,2025-04-15T00:54:36Z
2025-04-15T01:00:00Z,4.64,ft,0.0285,kcfs,2025-04-15T01:54:36Z
2025-04-15T01:30:00Z,4.63,ft,0.028,kcfs,2025-04-15T01:54:36Z
2025-04-15T02:00:00Z,4.63,ft,0.028,kcfs,2025-04-15T02:54:37Z
2025-04-15T02:30:00Z,4.62,ft,0.0275,kcfs,2025-04-15T02:54:37Z
2025-04-15T03:00:00Z,4.62,ft,0.0275,kcfs,2025-04-15T03:54:41Z
2025-04-15T03:30:00Z,4.62,ft,0.0275,kcfs,2025-04-15T03:54:41Z
2025-04-15T04:00:00Z,4.61,ft,0.027,kcfs,2025-04-15T04:54:38Z
2025-04-15T04:30:00Z,4.61,ft,0.027,kcfs,2025-04-15T04:54:38Z
2025-04-15T05:00:00Z,4.61,ft,0.027,kcfs,2025-04-15T05:54:39Z
2025-04-15T05:30:00Z,4.61,ft,0.027,kcfs,2025-04-15T05:54:39Z
2025-04-15T06:00:00Z,4.61,ft,0.027,kcfs,2025-04-15T06:54:42Z
2025-04-15T06:30:00Z,4.6,ft,0.0265,kcfs,2025-04-15T06:54:42Z
2025-04-15T07:00:00Z,4.6,ft,0.0265,kcfs,2025-04-15T07:54:38Z
2025-04-15T07:30:00Z,4.6,ft,0.0265,kcfs,2025-04-15T07:54:38Z
2025-04-15T08:00:00Z,4.6,ft,0.0265,kcfs,2025-04-15T08:54:39Z
2025-04-15T08:30:00Z,4.6,ft,0.0265,kcfs,2025-04-15T08:54:39Z
2025-04-15T09:00:00Z,4.6,ft,0.0265,kcfs,2025-04-15T09:54:41Z
2025-04-15T09:30:00Z,4.59,ft,0.0259,kcfs,2025-04-15T09:54:41Z
2025-04-15T10:00:00Z,4.6,ft,0.0265,kcfs,2025-04-15T10:54:38Z
2025-04-15T10:30:00Z,4.59,ft,0.0259,kcfs,2025-04-15T10:54:38Z
2025-04-15T11:00:00Z,4.59,ft,0.0259,kcfs,2025-04-15T11:54:38Z
2025-04-15T11:30:00Z,4.59,ft,0.0259,kcfs,2025-04-15T11:54:38Z
2025-04-15T12:00:00Z,4.59,ft,0.0259,kcfs,2025-04-15T12:54:39Z
2025-04-15T12:30:00Z,4.6,ft,0.0265,kcfs,2025-04-15T12:54:39Z
2025-04-15T13:00:00Z,4.6,ft,0.0265,kcfs,2025-04-15T13:54:37Z
2025-04-15T13:30:00Z,4.6,ft,0.0265,kcfs,2025-04-15T13:54:37Z
2025-04-15T14:00:00Z,4.6,ft,0.0265,kcfs,2025-04-15T14:54:42Z
2025-04-15T14:30:00Z,4.6,ft,0.0265,kcfs,2025-04-15T14:54:42Z
2025-04-15T15:00:00Z,4.6,ft,0.0265,kcfs,2025-04-15T15:54:42Z
2025-04-15T15:30:00Z,4.61,ft,0.027,kcfs,2025-04-15T15:54:42Z
2025-04-15T16:00:00Z,4.61,ft,0.027,kcfs,2025-04-15T16:54:40Z
2025-04-15T16:30:00Z,4.61,ft,0.027,kcfs,2025-04-15T16:54:40Z
2025-04-15T17:00:00Z,4.62,ft,0.0275,kcfs,2025-04-15T17:54:41Z
2025-04-15T17:30:00Z,4.62,ft,0.0275,kcfs,2025-04-15T17:54:41Z
2025-04-15T18:00:00Z,4.62,ft,0.0275,kcfs,2025-04-15T18:54:40Z
2025-04-15T18:30:00Z,4.62,ft,0.0275,kcfs,2025-04-15T18:54:40Z
2025-04-15T19:00:00Z,4.62,ft,0.0275,kcfs,2025-04-15T19:54:39Z
2025-04-15T19:30:00Z,4.62,ft,0.0275,kcfs,2025-04-15T19:54:39Z
2025-04-15T20:00:00Z,4.62,ft,0.0275,kcfs,2025-04-15T20:54:40Z
2025-04-15T20:30:00Z,4.62,ft,0.0275,kcfs,2025-04-15T20:54:40Z
2025-04-15T21:00:00Z,4.63,ft,0.028,kcfs,2025-04-15T21:54:41Z
2025-04-15T21:30:00Z,4.62,ft,0.0275,kcfs,2025-04-15T21:54:41Z
2025-04-15T22:00:00Z,4.62,ft,0.0275,kcfs,2025-04-15T22:54:37Z
2025-04-15T22:30:00Z,4.62,ft,0.0275,kcfs,2025-04-15T22:54:37Z
2025-04-15T23:00:00Z,4.62,ft,0.0275,kcfs,2025-04-15T23:54:38Z
2025-04-15T23:30:00Z,4.62,ft,0.0275,kcfs,2025-04-15T23:54:38Z
2025-04-16T00:00:00Z,4.62,ft,0.0275,kcfs,2025-04-16T00:54:35Z
2025-04-16T00:30:00Z,4.62,ft,0.0275,kcfs,2025-04-16T00:54:35Z
2025-04-16T01:00:00Z,4.62,ft,0.0275,kcfs,2025-04-16T01:54:38Z
2025-04-16T01:30:00Z,4.62,ft,0.0275,kcfs,2025-04-16T01:54:38Z
2025-04-16T02:00:00Z,4.62,ft,0.0275,kcfs,2025-04-16T02:54:37Z
2025-04-16T02:30:00Z,4.62,ft,0.0275,kcfs,2025-04-16T02:54:37Z
2025-04-16T03:00:00Z,4.62,ft,0.0275,kcfs,2025-04-16T03:54:39Z
2025-04-16T03:30:00Z,4.62,ft,0.0275,kcfs,2025-04-16T03:54:39Z
2025-04-16T04:00:00Z,4.62,ft,0.0275,kcfs,2025-04-16T04:54:38Z
2025-04-16T04:30:00Z,4.62,ft,0.0275,kcfs,2025-04-16T04:54:38Z
2025-04-16T05:00:00Z,4.62,ft,0.0275,kcfs,2025-04-16T05:54:39Z
2025-04-16T05:30:00Z,4.62,ft,0.0275,kcfs,2025-04-16T05:54:39Z
2025-04-16T06:00:00Z,4.62,ft,0.0275,kcfs,2025-04-16T06:54:38Z
2025-04-16T06:30:00Z,4.62,ft,0.0275,kcfs,2025-04-16T06:54:38Z
2025-04-16T07:00:00Z,4.62,ft,0.0275,kcfs,2025-04-16T07:54:38Z
2025-04-16T07:30:00Z,4.63,ft,0.028,kcfs,2025-04-16T07:54:38Z
2025-04-16T08:00:00Z,4.62,ft,0.0275,kcfs,2025-04-16T08:54:40Z
2025-04-16T08:30:00Z,4.63,ft,0.028,kcfs,2025-04-16T08:54:40Z
2025-04-16T09:00:00Z,4.63,ft,0.028,kcfs,2025-04-16T09:54:38Z
2025-04-16T09:30:00Z,4.63,ft,0.028,kcfs,2025-04-16T09:54:38Z
2025-04-16T10:00:00Z,4.63,ft,0.028,kcfs,2025-04-16T10:54:36Z
2025-04-16T10:30:00Z,4.63,ft,0.028,kcfs,2025-04-16T10:54:36Z
2025-04-16T11:00:00Z,4.63,ft,0.028,kcfs,2025-04-16T11:54:40Z
2025-04-16T11:30:00Z,4.64,ft,0.0285,kcfs,2025-04-16T11:54:40Z
2025-04-16T12:00:00Z,4.64,ft,0.0285,kcfs,2025-04-16T12:54:42Z
2025-04-16T12:30:00Z,4.64,ft,0.0285,kcfs,2025-04-16T12:54:42Z
2025-04-16T13:00:00Z,4.64,ft,0.0285,kcfs,2025-04-16T13:54:40Z
2025-04-16T13:30:00Z,4.65,ft,0.029,kcfs,2025-04-16T13:54:40Z
2025-04-16T14:00:00Z,4.65,ft,0.029,kcfs,2025-04-16T14:54:43Z
2025-04-16T14:30:00Z,4.66,ft,0.0295,kcfs,2025-04-16T14:54:43Z
2025-04-16T15:00:00Z,4.66,ft,0.0295,kcfs,2025-04-16T15:54:42Z
2025-04-16T15:30:00Z,4.66,ft,0.0295,kcfs,2025-04-16T15:54:42Z
2025-04-16T16:00:00Z,4.67,ft,0.03,kcfs,2025-04-16T16:54:42Z
2025-04-16T16:30:00Z,4.67,ft,0.03,kcfs,2025-04-16T16:54:42Z
2025-04-16T17:00:00Z,4.67,ft,0.03,kcfs,2025-04-16T17:54:44Z
2025-04-16T17:30:00Z,4.67,ft,0.03,kcfs,2025-04-16T17:54:44Z
2025-04-16T18:00:00Z,4.68,ft,0.0305,kcfs,2025-04-16T18:54:42Z
2025-04-16T18:30:00Z,4.67,ft,0.03,kcfs,2025-04-16T18:54:42Z
2025-04-16T19:00:00Z,4.68,ft,0.0305,kcfs,2025-04-16T19:54:42Z
2025-04-16T19:30:00Z,4.66,ft,0.0295,kcfs,2025-04-16T19:54:42Z
2025-04-16T20:00:00Z,4.67,ft,0.03,kcfs,2025-04-16T20:54:41Z
2025-04-16T20:30:00Z,4.67,ft,0.03,kcfs,2025-04-16T20:54:41Z
2025-04-16T21:00:00Z,4.67,ft,0.03,kcfs,2025-04-16T21:54:40Z
2025-04-16T21:30:00Z,4.66,ft,0.0295,kcfs,2025-04-16T21:54:40Z
2025-04-16T22:00:00Z,4.66,ft,0.0295,kcfs,2025-04-16T22:54:44Z
2025-04-16T22:30:00Z,4.66,ft,0.0295,kcfs,2025-04-16T22:54:44Z
2025-04-16T23:00:00Z,4.65,ft,0.029,kcfs,2025-04-16T23:54:43Z
2025-04-16T23:30:00Z,4.65,ft,0.029,kcfs,2025-04-16T23:54:43Z
2025-04-17T00:00:00Z,4.64,ft,0.0285,kcfs,2025-04-17T00:54:40Z
2025-04-17T00:30:00Z,4.64,ft,0.0285,kcfs,2025-04-17T00:54:40Z
2025-04-17T01:00:00Z,4.63,ft,0.028,kcfs,2025-04-17T01:54:43Z
2025-04-17T01:30:00Z,4.62,ft,0.0275,kcfs,2025-04-17T01:54:43Z
2025-04-17T02:00:00Z,4.62,ft,0.0275,kcfs,2025-04-17T02:54:39Z
2025-04-17T02:30:00Z,4.61,ft,0.027,kcfs,2025-04-17T02:54:39Z
2025-04-17T03:00:00Z,4.61,ft,0.027,kcfs,2025-04-17T03:54:43Z
2025-04-17T03:30:00Z,4.6,ft,0.0265,kcfs,2025-04-17T03:54:43Z
2025-04-17T04:00:00Z,4.6,ft,0.0265,kcfs,2025-04-17T04:54:43Z
2025-04-17T04:30:00Z,4.59,ft,0.0259,kcfs,2025-04-17T04:54:43Z
2025-04-17T05:00:00Z,4.59,ft,0.0259,kcfs,2025-04-17T05:54:40Z
2025-04-17T05:30:00Z,4.58,ft,0.0254,kcfs,2025-04-17T05:54:40Z
2025-04-17T06:00:00Z,4.58,ft,0.0254,kcfs,2025-04-17T06:54:41Z
2025-04-17T06:30:00Z,4.57,ft,0.0249,kcfs,2025-04-17T06:54:41Z
2025-04-17T07:00:00Z,4.57,ft,0.0249,kcfs,2025-04-17T07:54:43Z
2025-04-17T07:30:00Z,4.56,ft,0.0244,kcfs,2025-04-17T07:54:43Z
2025-04-17T08:00:00Z,4.56,ft,0.0244,kcfs,2025-04-17T08:54:41Z
2025-04-17T08:30:00Z,4.56,ft,0.0244,kcfs,2025-04-17T08:54:41Z
2025-04-17T09:00:00Z,4.55,ft,0.0239,kcfs,2025-04-17T09:54:43Z
2025-04-17T09:30:00Z,4.55,ft,0.0239,kcfs,2025-04-17T09:54:43Z
2025-04-17T10:00:00Z,4.55,ft,0.0239,kcfs,2025-04-17T10:54:38Z
2025-04-17T10:30:00Z,4.55,ft,0.0239,kcfs,2025-04-17T10:54:38Z
2025-04-17T11:00:00Z,4.54,ft,0.0234,kcfs,2025-04-17T11:54:41Z
2025-04-17T11:30:00Z,4.54,ft,0.0234,kcfs,2025-04-17T11:54:41Z
2025-04-17T12:00:00Z,4.54,ft,0.0234,kcfs,2025-04-17T12:54:38Z
2025-04-17T12:30:00Z,4.54,ft,0.0234,kcfs,2025-04-17T12:54:38Z
2025-04-17T13:00:00Z,4.54,ft,0.0234,kcfs,2025-04-17T13:54:38Z
2025-04-17T13:30:00Z,4.54,ft,0.0234,kcfs,2025-04-17T13:54:38Z
2025-04-17T14:00:00Z,4.54,ft,0.0234,kcfs,2025-04-17T14:54:39Z
2025-04-17T14:30:00Z,4.54,ft,0.0234,kcfs,2025-04-17T14:54:39Z
2025-04-17T15:00:00Z,4.54,ft,0.0234,kcfs,2025-04-17T15:54:43Z
2025-04-17T15:30:00Z,4.55,ft,0.0239,kcfs,2025-04-17T15:54:43Z
2025-04-17T16:00:00Z,4.55,ft,0.0239,kcfs,2025-04-17T16:54:39Z
2025-04-17T16:30:00Z,4.55,ft,0.0239,kcfs,2025-04-17T16:54:39Z
2025-04-17T17:00:00Z,4.56,ft,0.0244,kcfs,2025-04-17T17:58:10Z
2025-04-17T17:30:00Z,4.57,ft,0.0249,kcfs,2025-04-17T17:58:10Z
2025-04-17T18:00:00Z,4.57,ft,0.0249,kcfs,2025-04-17T18:54:39Z
2025-04-17T18:30:00Z,4.58,ft,0.0254,kcfs,2025-04-17T18:54:39Z
2025-04-17T19:00:00Z,4.58,ft,0.0254,kcfs,2025-04-17T19:54:38Z
2025-04-17T19:30:00Z,4.58,ft,0.0254,kcfs,2025-04-17T19:54:38Z
2025-04-17T20:00:00Z,4.58,ft,0.0254,kcfs,2025-04-17T20:54:40Z
2025-04-17T20:30:00Z,4.59,ft,0.0259,kcfs,2025-04-17T20:54:40Z
2025-04-17T21:00:00Z,4.59,ft,0.0259,kcfs,2025-04-17T21:54:38Z
2025-04-17T21:30:00Z,4.6,ft,0.0265,kcfs,2025-04-17T21:54:38Z
2025-04-17T22:00:00Z,4.59,ft,0.0259,kcfs,2025-04-17T22:54:39Z
2025-04-17T22:30:00Z,4.59,ft,0.0259,kcfs,2025-04-17T22:54:39Z
2025-04-17T23:00:00Z,4.59,ft,0.0259,kcfs,2025-04-17T23:54:40Z
2025-04-17T23:30:00Z,4.59,ft,0.0259,kcfs,2025-04-17T23:54:40Z
2025-04-18T00:00:00Z,4.59,ft,0.0259,kcfs,2025-04-18T00:54:35Z
2025-04-18T00:30:00Z,4.59,ft,0.0259,kcfs,2025-04-18T00:54:35Z
2025-04-18T01:00:00Z,4.59,ft,0.0259,kcfs,2025-04-18T01:54:39Z
2025-04-18T01:30:00Z,4.58,ft,0.0254,kcfs,2025-04-18T01:54:39Z
2025-04-18T02:00:00Z,4.58,ft,0.0254,kcfs,2025-04-18T02:54:37Z
2025-04-18T02:30:00Z,4.57,ft,0.0249,kcfs,2025-04-18T02:54:37Z
2025-04-18T03:00:00Z,4.57,ft,0.0249,kcfs,2025-04-18T03:54:37Z
2025-04-18T03:30:00Z,4.57,ft,0.0249,kcfs,2025-04-18T03:54:37Z
2025-04-18T04:00:00Z,4.57,ft,0.0249,kcfs,2025-04-18T04:54:37Z
2025-04-18T04:30:00Z,4.56,ft,0.0244,kcfs,2025-04-18T04:54:37Z
2025-04-18T05:00:00Z,4.56,ft,0.0244,kcfs,2025-04-18T05:54:39Z
2025-04-18T05:30:00Z,4.56,ft,0.0244,kcfs,2025-04-18T05:54:39Z
2025-04-18T06:00:00Z,4.56,ft,0.0244,kcfs,2025-04-18T06:54:38Z
2025-04-18T06:30:00Z,4.55,ft,0.0239,kcfs,2025-04-18T06:54:38Z
2025-04-18T07:00:00Z,4.55,ft,0.0239,kcfs,2025-04-18T07:54:38Z
2025-04-18T07:30:00Z,4.55,ft,0.0239,kcfs,2025-04-18T07:54:38Z
2025-04-18T08:00:00Z,4.55,ft,0.0239,kcfs,2025-04-18T08:54:41Z
2025-04-18T08:30:00Z,4.55,ft,0.0239,kcfs,2025-04-18T08:54:41Z
2025-04-18T09:00:00Z,4.55,ft,0.0239,kcfs,2025-04-18T09:54:38Z
2025-04-18T09:30:00Z,4.55,ft,0.0239,kcfs,2025-04-18T09:54:38Z
2025-04-18T10:00:00Z,4.55,ft,0.0239,kcfs,2025-04-18T10:54:39Z
2025-04-18T10:30:00Z,4.54,ft,0.0234,kcfs,2025-04-18T10:54:39Z
2025-04-18T11:00:00Z,4.54,ft,0.0234,kcfs,2025-04-18T11:54:39Z
2025-04-18T11:30:00Z,4.54,ft,0.0234,kcfs,2025-04-18T11:54:39Z
2025-04-18T12:00:00Z,4.54,ft,0.0234,kcfs,2025-04-18T12:54:38Z
2025-04-18T12:30:00Z,4.54,ft,0.0234,kcfs,2025-04-18T12:54:38Z
2025-04-18T13:00:00Z,4.54,ft,0.0234,kcfs,2025-04-18T13:54:43Z
2025-04-18T13:30:00Z,4.54,ft,0.0234,kcfs,2025-04-18T13:54:43Z
2025-04-18T14:00:00Z,4.54,ft,0.0234,kcfs,2025-04-18T14:54:38Z
2025-04-18T14:30:00Z,4.54,ft,0.0234,kcfs,2025-04-18T14:54:38Z
2025-04-18T15:00:00Z,4.54,ft,0.0234,kcfs,2025-04-18T15:54:47Z
2025-04-18T15:30:00Z,4.54,ft,0.0234,kcfs,2025-04-18T15:54:47Z
2025-04-18T16:00:00Z,4.54,ft,0.0234,kcfs,2025-04-18T16:54:40Z
2025-04-18T16:30:00Z,4.55,ft,0.0239,kcfs,2025-04-18T16:54:40Z
2025-04-18T17:00:00Z,4.55,ft,0.0239,kcfs,2025-04-18T17:54:45Z
2025-04-18T17:30:00Z,4.55,ft,0.0239,kcfs,2025-04-18T17:54:45Z
2025-04-18T18:00:00Z,4.55,ft,0.0239,kcfs,2025-04-18T18:54:39Z
2025-04-18T18:30:00Z,4.55,ft,0.0239,kcfs,2025-04-18T18:54:39Z
2025-04-18T19:00:00Z,4.56,ft,0.0244,kcfs,2025-04-18T19:54:39Z
2025-04-18T19:30:00Z,4.56,ft,0.0244,kcfs,2025-04-18T19:54:39Z
2025-04-18T20:00:00Z,4.56,ft,0.0244,kcfs,2025-04-18T20:54:41Z
2025-04-18T20:30:00Z,4.56,ft,0.0244,kcfs,2025-04-18T20:54:41Z
2025-04-18T21:00:00Z,4.57,ft,0.0249,kcfs,2025-04-18T21:54:40Z
2025-04-18T21:30:00Z,4.57,ft,0.0249,kcfs,2025-04-18T21:54:40Z
2025-04-18T22:00:00Z,4.57,ft,0.0249,kcfs,2025-04-18T22:54:39Z
2025-04-18T22:30:00Z,4.57,ft,0.0249,kcfs,2025-04-18T22:54:39Z
2025-04-18T23:00:00Z,4.57,ft,0.0249,kcfs,2025-04-18T23:54:39Z
2025-04-18T23:30:00Z,4.57,ft,0.0249,kcfs,2025-04-18T23:54:39Z
2025-04-19T00:00:00Z,4.57,ft,0.0249,kcfs,2025-04-19T00:54:37Z
2025-04-19T00:30:00Z,4.57,ft,0.0249,kcfs,2025-04-19T00:54:37Z
2025-04-19T01:00:00Z,4.57,ft,0.0249,kcfs,2025-04-19T01:54:41Z
2025-04-19T01:30:00Z,4.57,ft,0.0249,kcfs,2025-04-19T01:54:41Z
2025-04-19T02:00:00Z,4.57,ft,0.0249,kcfs,2025-04-19T02:54:39Z
2025-04-19T02:30:00Z,4.57,ft,0.0249,kcfs,2025-04-19T02:54:39Z
2025-04-19T03:00:00Z,4.56,ft,0.0244,kcfs,2025-04-19T03:54:45Z
2025-04-19T03:30:00Z,4.56,ft,0.0244,kcfs,2025-04-19T03:54:45Z
2025-04-19T04:00:00Z,4.56,ft,0.0244,kcfs,2025-04-19T04:54:39Z
2025-04-19T04:30:00Z,4.56,ft,0.0244,kcfs,2025-04-19T04:54:39Z
2025-04-19T05:00:00Z,4.56,ft,0.0244,kcfs,2025-04-19T05:54:42Z
2025-04-19T05:30:00Z,4.55,ft,0.0239,kcfs,2025-04-19T05:54:42Z
2025-04-19T06:00:00Z,4.55,ft,0.0239,kcfs,2025-04-19T06:54:41Z
2025-04-19T06:30:00Z,4.55,ft,0.0239,kcfs,2025-04-19T06:54:41Z
2025-04-19T07:00:00Z,4.55,ft,0.0239,kcfs,2025-04-19T07:54:40Z
2025-04-19T07:30:00Z,4.56,ft,0.0244,kcfs,2025-04-19T07:54:40Z
2025-04-19T08:00:00Z,4.56,ft,0.0244,kcfs,2025-04-19T08:54:42Z
2025-04-19T08:30:00Z,4.56,ft,0.0244,kcfs,2025-04-19T08:54:42Z
2025-04-19T09:00:00Z,4.57,ft,0.0249,kcfs,2025-04-19T09:54:42Z
2025-04-19T09:30:00Z,4.57,ft,0.0249,kcfs,2025-04-19T09:54:42Z
2025-04-19T10:00:00Z,4.58,ft,0.0254,kcfs,2025-04-19T10:54:42Z
2025-04-19T10:30:00Z,4.59,ft,0.0259,kcfs,2025-04-19T10:54:42Z
2025-04-19T11:00:00Z,4.59,ft,0.0259,kcfs,2025-04-19T11:54:40Z
2025-04-19T11:30:00Z,4.6,ft,0.0265,kcfs,2025-04-19T11:54:40Z
2025-04-19T12:00:00Z,4.61,ft,0.027,kcfs,2025-04-19T12:54:39Z
2025-04-19T12:30:00Z,4.62,ft,0.0275,kcfs,2025-04-19T12:54:39Z
2025-04-19T13:00:00Z,4.63,ft,0.028,kcfs,2025-04-19T13:54:42Z
2025-04-19T13:30:00Z,4.64,ft,0.0285,kcfs,2025-04-19T13:54:42Z
2025-04-19T14:00:00Z,4.64,ft,0.0285,kcfs,2025-04-19T14:54:40Z
2025-04-19T14:30:00Z,4.65,ft,0.029,kcfs,2025-04-19T14:54:40Z
2025-04-19T15:00:00Z,4.66,ft,0.0295,kcfs,2025-04-19T15:54:40Z
2025-04-19T15:30:00Z,4.67,ft,0.03,kcfs,2025-04-19T15:54:40Z
2025-04-19T16:00:00Z,4.67,ft,0.03,kcfs,2025-04-19T16:54:41Z
2025-04-19T16:30:00Z,4.67,ft,0.03,kcfs,2025-04-19T16:54:41Z
2025-04-19T17:00:00Z,4.68,ft,0.0305,kcfs,2025-04-19T17:54:40Z
2025-04-19T17:30:00Z,4.68,ft,0.0305,kcfs,2025-04-19T17:54:40Z
2025-04-19T18:00:00Z,4.68,ft,0.0305,kcfs,2025-04-19T18:54:37Z
2025-04-19T18:30:00Z,4.68,ft,0.0305,kcfs,2025-04-19T18:54:37Z
2025-04-19T19:00:00Z,4.68,ft,0.0305,kcfs,2025-04-19T19:54:43Z
2025-04-19T19:30:00Z,4.68,ft,0.0305,kcfs,2025-04-19T19:54:43Z
2025-04-19T20:00:00Z,4.68,ft,0.0305,kcfs,2025-04-19T20:54:45Z
2025-04-19T20:30:00Z,4.68,ft,0.0305,kcfs,2025-04-19T20:54:45Z
2025-04-19T21:00:00Z,4.68,ft,0.0305,kcfs,2025-04-19T21:54:49Z
2025-04-19T21:30:00Z,4.67,ft,0.03,kcfs,2025-04-19T21:54:49Z
2025-04-19T22:00:00Z,4.67,ft,0.03,kcfs,2025-04-19T22:54:49Z
2025-04-19T22:30:00Z,4.67,ft,0.03,kcfs,2025-04-19T22:54:49Z
2025-04-19T23:00:00Z,4.65,ft,0.029,kcfs,2025-04-19T23:54:41Z
2025-04-19T23:30:00Z,4.66,ft,0.0295,kcfs,2025-04-19T23:54:41Z
2025-04-20T00:00:00Z,4.66,ft,0.0295,kcfs,2025-04-20T00:54:40Z
2025-04-20T00:30:00Z,4.66,ft,0.0295,kcfs,2025-04-20T00:54:40Z
2025-04-20T01:00:00Z,4.65,ft,0.029,kcfs,2025-04-20T01:54:49Z
2025-04-20T01:30:00Z,4.65,ft,0.029,kcfs,2025-04-20T01:54:49Z
2025-04-20T02:00:00Z,4.65,ft,0.029,kcfs,2025-04-20T02:54:41Z
2025-04-20T02:30:00Z,4.65,ft,0.029,kcfs,2025-04-20T02:54:41Z
2025-04-20T03:00:00Z,4.66,ft,0.0295,kcfs,2025-04-20T03:54:45Z
2025-04-20T03:30:00Z,4.65,ft,0.029,kcfs,2025-04-20T03:54:45Z
2025-04-20T04:00:00Z,4.66,ft,0.0295,kcfs,2025-04-20T04:54:44Z
2025-04-20T04:30:00Z,4.64,ft,0.0285,kcfs,2025-04-20T04:54:44Z
2025-04-20T05:00:00Z,4.64,ft,0.0285,kcfs,2025-04-20T05:54:41Z
